Tecomat F2x CP2007I v2.3.061 DataLogger v1.3 (2024-01-09-00:00:00) : Datalog / El_meter ! Type : PERIODIC | DATE : %TDD-MM-YYYY | TIME : %Thh:mm:ss | REAL : %9.f %RF012397 | REAL : %9.f %RF012401 | REAL : %9.f %RF012405 | ,;
DATUM;ÈAS;Vykon L1;Vykon L2;Vykon L3
09-01-2024;14:40:10;      875;        0;       -0;
09-01-2024;14:40:20;      874;        0;       -0;
09-01-2024;14:40:30;      872;       -0;       -0;
09-01-2024;14:40:40;      870;        0;        0;
09-01-2024;14:40:50;      870;        0;       -0;
09-01-2024;14:41:00;      870;        0;       -0;
09-01-2024;14:41:10;      869;        0;       -0;
09-01-2024;14:41:20;      869;        0;       -0;
09-01-2024;14:41:30;      869;        0;       -0;
09-01-2024;14:41:40;      869;        0;       -0;
09-01-2024;14:41:50;      866;        0;       -0;
09-01-2024;14:42:00;      864;       -0;       -0;
09-01-2024;14:42:10;      866;        0;       -0;
09-01-2024;14:42:20;      869;       -0;       -0;
09-01-2024;14:42:30;      872;        0;       -0;
09-01-2024;14:42:40;      874;       -0;       -0;
09-01-2024;14:42:50;      879;       -0;       -0;
09-01-2024;14:43:00;      883;        0;       -0;
09-01-2024;14:43:10;      895;       -0;       -0;
09-01-2024;14:43:20;      894;        0;       -0;
09-01-2024;14:43:30;      899;        0;       -0;
09-01-2024;14:43:40;      896;       -0;       -0;
09-01-2024;14:43:50;      896;        0;       -0;
09-01-2024;14:44:00;      893;       -0;       -0;
09-01-2024;14:44:10;      894;        0;       -0;
09-01-2024;14:44:20;      893;        0;       -0;
09-01-2024;14:44:30;      893;        0;       -0;
09-01-2024;14:44:40;      893;        0;       -0;
09-01-2024;14:44:50;      888;        0;       -0;
09-01-2024;14:45:00;      886;       -0;       -0;
09-01-2024;14:45:10;      886;        0;       -0;
09-01-2024;14:45:20;      885;        0;       -0;
09-01-2024;14:45:30;      885;       -0;       -0;
09-01-2024;14:45:40;      886;       -0;       -0;
09-01-2024;14:45:50;      887;        0;       -0;
09-01-2024;14:46:00;      891;        0;       -0;
09-01-2024;14:46:10;      894;       -0;       -0;
09-01-2024;14:46:20;      895;        0;       -0;
09-01-2024;14:46:30;      900;       -0;       -0;
09-01-2024;14:46:40;      888;        0;       -0;
09-01-2024;14:46:50;      892;        0;       -0;
09-01-2024;14:47:00;      461;        0;       -0;
09-01-2024;14:47:10;      401;        0;       -0;
09-01-2024;14:47:20;      464;        0;       -0;
09-01-2024;14:47:30;      655;        0;       -0;
09-01-2024;14:47:40;     1012;        0;       -0;
09-01-2024;14:47:50;     1612;        0;       -0;
09-01-2024;14:48:00;     1356;       -0;       -0;
09-01-2024;14:48:10;     1123;        0;       -0;
09-01-2024;14:48:20;      947;        0;       -0;
09-01-2024;14:48:30;      908;        0;       -0;
09-01-2024;14:48:40;      347;        0;       -0;
09-01-2024;14:48:50;      598;        0;       -0;
09-01-2024;14:49:00;      881;        0;       -0;
09-01-2024;14:49:10;     1201;       -0;       -0;
09-01-2024;14:49:20;     1379;       -0;       -0;
09-01-2024;14:49:30;     1396;       -0;       -0;
09-01-2024;14:49:40;     1378;        0;       -0;
09-01-2024;14:49:50;     1364;        0;       -0;
09-01-2024;14:50:00;     1348;        0;        0;
09-01-2024;14:50:10;     1185;       -0;       -0;
09-01-2024;14:50:20;     1164;        0;       -0;
09-01-2024;14:50:30;     1179;       -0;       -0;
09-01-2024;14:50:40;     1388;        0;       -0;
09-01-2024;14:50:50;     1395;        0;       -0;
09-01-2024;14:51:00;     1404;        0;       -0;
09-01-2024;14:51:10;     1407;       -0;       -0;
09-01-2024;14:51:20;     1420;       -0;       -0;
09-01-2024;14:51:30;     1435;        0;       -0;
09-01-2024;14:51:40;     1442;       -0;        0;
09-01-2024;14:51:50;     1279;       -0;       -0;
09-01-2024;14:52:00;     1268;       -0;       -0;
09-01-2024;14:52:10;     1273;       -0;       -0;
09-01-2024;14:52:20;     1276;        0;       -0;
09-01-2024;14:52:30;     1274;        0;       -0;
09-01-2024;14:52:40;     1171;        0;       -0;
09-01-2024;14:52:50;     1121;       -0;       -0;
09-01-2024;14:53:00;     1121;       -0;       -0;
09-01-2024;14:53:10;     1122;       -0;       -0;
09-01-2024;14:53:20;     1126;       -0;       -0;
09-01-2024;14:53:30;     1127;        0;        0;
09-01-2024;14:53:40;      941;       -0;       -0;
09-01-2024;14:53:50;      927;       -0;       -0;
09-01-2024;14:54:00;      926;       -0;       -0;
09-01-2024;14:54:10;      906;        0;       -0;
09-01-2024;14:54:20;      919;        0;       -0;
09-01-2024;14:54:30;      907;        0;       -0;
09-01-2024;14:54:40;      913;        0;       -0;
09-01-2024;14:54:50;      915;        0;       -0;
09-01-2024;14:55:00;      911;        0;       -0;
09-01-2024;14:55:10;     1015;       -0;       -0;
09-01-2024;14:55:20;     1051;        0;       -0;
09-01-2024;14:55:30;     1054;        0;       -0;
09-01-2024;14:55:40;     1049;       -0;       -0;
09-01-2024;14:55:50;     1050;        0;       -0;
09-01-2024;14:56:00;     1042;        0;       -0;
09-01-2024;14:56:10;     1038;        0;       -0;
09-01-2024;14:56:20;     1040;       -0;       -0;
09-01-2024;14:56:30;     1066;        0;       -0;
09-01-2024;14:56:40;     1069;        0;        0;
09-01-2024;14:56:50;     1061;        0;       -0;
09-01-2024;14:57:00;      913;        0;       -0;
09-01-2024;14:57:10;      897;        0;        0;
09-01-2024;14:57:20;      901;       -0;       -0;
09-01-2024;14:57:30;      894;        0;        0;
09-01-2024;14:57:40;      896;       -0;       -0;
09-01-2024;14:57:50;      888;       -0;       -0;
09-01-2024;14:58:00;      877;       -0;       -0;
09-01-2024;14:58:10;      880;        0;       -0;
09-01-2024;14:58:20;      862;       -0;       -0;
09-01-2024;14:58:30;      868;       -0;       -0;
09-01-2024;14:58:40;      928;       -0;       -0;
09-01-2024;14:58:50;     1019;        0;       -0;
09-01-2024;14:59:00;     1034;       -0;        0;
09-01-2024;14:59:10;     1049;       -0;       -0;
09-01-2024;14:59:20;     1053;       -0;       -0;
09-01-2024;14:59:30;     1051;        0;       -0;
09-01-2024;14:59:40;     1046;        0;       -0;
09-01-2024;14:59:50;     1043;        0;       -0;
09-01-2024;15:00:00;     1045;        0;       -0;
09-01-2024;15:00:10;     1045;        0;       -0;
09-01-2024;15:00:20;     1045;        0;       -0;
09-01-2024;15:00:30;     1053;       -0;       -0;
09-01-2024;15:00:40;     1054;        0;       -0;
09-01-2024;15:00:50;     1068;        0;       -0;
09-01-2024;15:01:00;     1062;        0;       -0;
09-01-2024;15:01:10;     1080;        0;       -0;
09-01-2024;15:01:20;     1092;        0;       -0;
09-01-2024;15:01:30;     1009;        0;       -0;
09-01-2024;15:01:40;      952;       -0;       -0;
09-01-2024;15:01:50;      952;        0;       -0;
09-01-2024;15:02:00;      951;        0;        0;
09-01-2024;15:02:10;      941;       -0;       -0;
09-01-2024;15:02:20;      956;        0;       -0;
09-01-2024;15:02:30;      963;        0;       -0;
09-01-2024;15:02:40;      957;        0;       -0;
09-01-2024;15:02:50;      959;        0;       -0;
09-01-2024;15:03:00;      961;       -0;       -0;
09-01-2024;15:03:10;      951;       -0;        0;
09-01-2024;15:03:20;      942;        0;       -0;
09-01-2024;15:03:30;      929;        0;       -0;
09-01-2024;15:03:40;      918;        0;        0;
09-01-2024;15:03:50;      911;       -0;       -0;
09-01-2024;15:04:00;      907;        0;       -0;
09-01-2024;15:04:10;      901;       -0;       -0;
09-01-2024;15:04:20;      901;        0;       -0;
09-01-2024;15:04:30;      900;        0;       -0;
09-01-2024;15:04:40;      898;       -0;       -0;
09-01-2024;15:04:50;      896;        0;       -0;
09-01-2024;15:05:00;      894;        0;       -0;
09-01-2024;15:05:10;      896;        0;       -0;
09-01-2024;15:05:20;      895;        0;       -0;
09-01-2024;15:05:30;      894;       -0;       -0;
09-01-2024;15:05:40;      889;        0;       -0;
09-01-2024;15:05:50;      891;        0;       -0;
09-01-2024;15:06:00;      897;        0;       -0;
09-01-2024;15:06:10;      910;       -0;       -0;
09-01-2024;15:06:20;      914;        0;       -0;
09-01-2024;15:06:30;      916;        0;       -0;
09-01-2024;15:06:40;      924;        0;       -0;
09-01-2024;15:06:50;      917;       -0;       -0;
09-01-2024;15:07:00;      916;        0;       -0;
09-01-2024;15:07:10;      918;       -0;       -0;
09-01-2024;15:07:20;      913;        0;       -0;
09-01-2024;15:07:30;      912;       -0;       -0;
09-01-2024;15:07:40;      911;        0;       -0;
09-01-2024;15:07:50;      910;       -0;       -0;
09-01-2024;15:08:00;      910;       -0;       -0;
09-01-2024;15:08:10;      909;        0;       -0;
09-01-2024;15:08:20;      909;        0;       -0;
09-01-2024;15:08:30;      911;        0;       -0;
09-01-2024;15:08:40;      912;        0;        0;
09-01-2024;15:08:50;      911;        0;       -0;
09-01-2024;15:09:00;      911;        0;       -0;
09-01-2024;15:09:10;      911;        0;        0;
09-01-2024;15:09:20;      910;        0;       -0;
09-01-2024;15:09:30;      908;        0;       -0;
09-01-2024;15:09:40;      907;       -0;       -0;
09-01-2024;15:09:50;      907;       -0;        0;
09-01-2024;15:10:00;      906;        0;       -0;
09-01-2024;15:10:10;      906;       -0;       -0;
09-01-2024;15:10:20;      906;        0;       -0;
09-01-2024;15:10:30;      906;        0;       -0;
09-01-2024;15:10:40;      906;       -0;       -0;
09-01-2024;15:10:50;      905;        0;        0;
09-01-2024;15:11:00;      905;       -0;       -0;
09-01-2024;15:11:10;      905;        0;       -0;
09-01-2024;15:11:20;      905;        0;       -0;
09-01-2024;15:11:30;      906;        0;       -0;
09-01-2024;15:11:40;      905;        0;        0;
09-01-2024;15:11:50;      905;        0;       -0;
09-01-2024;15:12:00;      930;        0;        0;
09-01-2024;15:12:10;     1189;        0;       -0;
09-01-2024;15:12:20;     1681;       -0;       -0;
09-01-2024;15:12:30;     1642;        0;       -0;
09-01-2024;15:12:40;     1575;        0;       -0;
09-01-2024;15:12:50;     1614;        0;       -0;
09-01-2024;15:13:00;     1505;        0;       -0;
09-01-2024;15:13:10;     1486;        0;        0;
09-01-2024;15:13:20;     1463;        0;       -0;
09-01-2024;15:13:30;     1488;        0;       -0;
09-01-2024;15:13:40;     1257;        0;       -0;
09-01-2024;15:13:50;     1040;        0;       -0;
09-01-2024;15:14:00;      998;        0;        0;
09-01-2024;15:14:10;      994;        0;       -0;
09-01-2024;15:14:20;      999;        0;       -0;
09-01-2024;15:14:30;     1057;        0;       -0;
09-01-2024;15:14:40;     1135;        0;       -0;
09-01-2024;15:14:50;     1153;        0;       -0;
09-01-2024;15:15:00;     1188;        0;       -0;
09-01-2024;15:15:10;     1168;       -0;        0;
09-01-2024;15:15:20;     1170;       -0;       -0;
09-01-2024;15:15:30;     1175;        0;        0;
09-01-2024;15:15:40;     1188;        0;       -0;
09-01-2024;15:15:50;     1209;        0;       -0;
09-01-2024;15:16:00;     1223;        0;       -0;
09-01-2024;15:16:10;     1242;        0;       -0;
09-01-2024;15:16:20;     1103;        0;        0;
09-01-2024;15:16:30;     1088;        0;        0;
09-01-2024;15:16:40;     1096;       -0;        0;
09-01-2024;15:16:50;     1098;        0;        0;
09-01-2024;15:17:00;     1100;        0;       -0;
09-01-2024;15:17:10;     1097;        0;       -0;
09-01-2024;15:17:20;     1111;        0;       -0;
09-01-2024;15:17:30;     1127;        0;       -0;
09-01-2024;15:17:40;     1154;        0;       -0;
09-01-2024;15:17:50;     1158;        0;       -0;
09-01-2024;15:18:00;      990;        0;        0;
09-01-2024;15:18:10;      969;        0;       -0;
09-01-2024;15:18:20;      959;       -0;       -0;
09-01-2024;15:18:30;      954;        0;       -0;
09-01-2024;15:18:40;      943;        0;       -0;
09-01-2024;15:18:50;      952;        0;       -0;
09-01-2024;15:19:00;      949;        0;       -0;
09-01-2024;15:19:10;      943;       -0;        0;
09-01-2024;15:19:20;      933;       -0;       -0;
09-01-2024;15:19:30;      930;        0;       -0;
09-01-2024;15:19:40;      926;       -0;       -0;
09-01-2024;15:19:50;      921;        0;       -0;
09-01-2024;15:20:00;      915;        0;       -0;
09-01-2024;15:20:10;      913;        0;       -0;
09-01-2024;15:20:20;      911;        0;       -0;
09-01-2024;15:20:30;      910;       -0;       -0;
09-01-2024;15:20:40;      910;       -0;       -0;
09-01-2024;15:20:50;      907;        0;       -0;
09-01-2024;15:21:00;      903;       -0;       -0;
09-01-2024;15:21:10;      904;        0;       -0;
09-01-2024;15:21:20;      910;        0;       -0;
09-01-2024;15:21:30;      919;        0;       -0;
09-01-2024;15:21:40;      923;        0;       -0;
09-01-2024;15:21:50;      925;        0;       -0;
09-01-2024;15:22:00;      930;        0;       -0;
09-01-2024;15:22:10;      929;       -0;       -0;
09-01-2024;15:22:20;      926;        0;       -0;
09-01-2024;15:22:30;      930;        0;        0;
09-01-2024;15:22:40;      927;        0;       -0;
09-01-2024;15:22:50;      925;       -0;       -0;
09-01-2024;15:23:00;      925;        0;       -0;
09-01-2024;15:23:10;      923;        0;       -0;
09-01-2024;15:23:20;      923;        0;       -0;
09-01-2024;15:23:30;      923;       -0;       -0;
09-01-2024;15:23:40;      923;       -0;       -0;
09-01-2024;15:23:50;      922;        0;       -0;
09-01-2024;15:24:00;      921;        0;       -0;
09-01-2024;15:24:10;      921;        0;       -0;
09-01-2024;15:24:20;      922;       -0;       -0;
09-01-2024;15:24:30;      921;       -0;       -0;
09-01-2024;15:24:40;      922;        0;       -0;
09-01-2024;15:24:50;      921;       -0;       -0;
09-01-2024;15:25:00;      921;        0;       -0;
09-01-2024;15:25:10;      922;        0;       -0;
09-01-2024;15:25:20;      921;        0;        0;
09-01-2024;15:25:30;      920;        0;       -0;
09-01-2024;15:25:40;      920;        0;       -0;
09-01-2024;15:25:50;      920;       -0;       -0;
09-01-2024;15:26:00;      921;        0;       -0;
09-01-2024;15:26:10;      921;       -0;       -0;
09-01-2024;15:26:20;      920;        0;       -0;
09-01-2024;15:26:30;      920;       -0;       -0;
09-01-2024;15:26:40;      920;        0;       -0;
09-01-2024;15:26:50;      921;        0;       -0;
09-01-2024;15:27:00;      920;        0;       -0;
09-01-2024;15:27:10;      920;        0;       -0;
09-01-2024;15:27:20;      919;        0;       -0;
09-01-2024;15:27:30;      919;        0;       -0;
09-01-2024;15:27:40;      920;       -0;       -0;
09-01-2024;15:27:50;      920;       -0;       -0;
09-01-2024;15:28:00;      920;        0;       -0;
09-01-2024;15:28:10;      920;       -0;       -0;
09-01-2024;15:28:20;      920;       -0;       -0;
09-01-2024;15:28:30;      919;        0;       -0;
09-01-2024;15:28:40;      919;        0;       -0;
09-01-2024;15:28:50;      919;        0;       -0;
09-01-2024;15:29:00;      918;       -0;       -0;
09-01-2024;15:29:10;      919;        0;       -0;
09-01-2024;15:29:20;      919;       -0;       -0;
09-01-2024;15:29:30;      919;        0;       -0;
09-01-2024;15:29:40;      918;        0;       -0;
09-01-2024;15:29:50;      918;        0;        0;
09-01-2024;15:30:00;      919;        0;       -0;
09-01-2024;15:30:10;      918;       -0;       -0;
09-01-2024;15:30:20;      919;       -0;       -0;
09-01-2024;15:30:30;      918;        0;       -0;
09-01-2024;15:30:40;      918;        0;       -0;
09-01-2024;15:30:50;      918;        0;       -0;
09-01-2024;15:31:00;      917;        0;       -0;
09-01-2024;15:31:10;      917;        0;       -0;
09-01-2024;15:31:20;      916;        0;       -0;
09-01-2024;15:31:30;      916;        0;       -0;
09-01-2024;15:31:40;      915;        0;       -0;
09-01-2024;15:31:50;      915;       -0;       -0;
09-01-2024;15:32:00;      915;        0;       -0;
09-01-2024;15:32:10;      916;        0;       -0;
09-01-2024;15:32:20;      916;        0;       -0;
09-01-2024;15:32:30;      917;       -0;       -0;
09-01-2024;15:32:40;      916;       -0;       -0;
09-01-2024;15:32:50;      917;        0;       -0;
09-01-2024;15:33:00;      917;        0;       -0;
09-01-2024;15:33:10;      917;        0;       -0;
09-01-2024;15:33:20;      917;        0;       -0;
09-01-2024;15:33:30;      918;        0;       -0;
09-01-2024;15:33:40;      919;        0;       -0;
09-01-2024;15:33:50;      923;        0;       -0;
09-01-2024;15:34:00;     1141;        0;       -0;
09-01-2024;15:34:10;     1631;        0;       -0;
09-01-2024;15:34:20;     1703;       -0;       -0;
09-01-2024;15:34:30;     1634;        0;       -0;
09-01-2024;15:34:40;     1644;        0;       -0;
09-01-2024;15:34:50;     1544;        0;       -0;
09-01-2024;15:35:00;     1512;        0;       -0;
09-01-2024;15:35:10;     1472;       -0;       -0;
09-01-2024;15:35:20;     1437;        0;       -0;
09-01-2024;15:35:30;     1186;        0;       -0;
09-01-2024;15:35:40;     1037;        0;       -0;
09-01-2024;15:35:50;     1007;        0;       -0;
09-01-2024;15:36:00;     1005;        0;       -0;
09-01-2024;15:36:10;     1012;        0;       -0;
09-01-2024;15:36:20;     1001;        0;       -0;
09-01-2024;15:36:30;     1011;       -0;       -0;
09-01-2024;15:36:40;     1158;       -0;       -0;
09-01-2024;15:36:50;     1175;       -0;       -0;
09-01-2024;15:37:00;     1187;        0;       -0;
09-01-2024;15:37:10;     1189;        0;       -0;
09-01-2024;15:37:20;     1196;        0;       -0;
09-01-2024;15:37:30;     1205;        0;       -0;
09-01-2024;15:37:40;     1214;        0;        0;
09-01-2024;15:37:50;     1159;        0;       -0;
09-01-2024;15:38:00;     1105;       -0;        0;
09-01-2024;15:38:10;     1093;        0;       -0;
09-01-2024;15:38:20;     1100;        0;       -0;
09-01-2024;15:38:30;     1106;        0;       -0;
09-01-2024;15:38:40;     1108;        0;       -0;
09-01-2024;15:38:50;     1112;       -0;       -0;
09-01-2024;15:39:00;     1122;       -0;       -0;
09-01-2024;15:39:10;     1042;        0;       -0;
09-01-2024;15:39:20;      983;       -0;       -0;
09-01-2024;15:39:30;      994;        0;       -0;
09-01-2024;15:39:40;      994;        0;       -0;
09-01-2024;15:39:50;      996;        0;       -0;
09-01-2024;15:40:00;      992;        0;       -0;
09-01-2024;15:40:10;      983;       -0;       -0;
09-01-2024;15:40:20;      982;       -0;       -0;
09-01-2024;15:40:30;      981;       -0;       -0;
09-01-2024;15:40:40;      969;        0;       -0;
09-01-2024;15:40:50;      963;       -0;       -0;
09-01-2024;15:41:00;      951;       -0;       -0;
09-01-2024;15:41:10;      945;        0;       -0;
09-01-2024;15:41:20;      933;       -0;       -0;
09-01-2024;15:41:30;      927;        0;       -0;
09-01-2024;15:41:40;      922;        0;       -0;
09-01-2024;15:41:50;      920;       -0;       -0;
09-01-2024;15:42:00;      917;        0;       -0;
09-01-2024;15:42:10;      915;        0;       -0;
09-01-2024;15:42:20;      912;        0;       -0;
09-01-2024;15:42:30;      911;       -0;       -0;
09-01-2024;15:42:40;      913;        0;       -0;
09-01-2024;15:42:50;      911;        0;       -0;
09-01-2024;15:43:00;      910;        0;       -0;
09-01-2024;15:43:10;      903;       -0;       -0;
09-01-2024;15:43:20;      904;        0;       -0;
09-01-2024;15:43:30;      913;        0;       -0;
09-01-2024;15:43:40;      921;        0;       -0;
09-01-2024;15:43:50;      925;        0;       -0;
09-01-2024;15:44:00;      925;        0;        0;
09-01-2024;15:44:10;      927;        0;       -0;
09-01-2024;15:44:20;      931;       -0;       -0;
09-01-2024;15:44:30;      928;        0;       -0;
09-01-2024;15:44:40;      928;       -0;       -0;
09-01-2024;15:44:50;      928;        0;        0;
09-01-2024;15:45:00;      925;        0;       -0;
09-01-2024;15:45:10;      923;       -0;       -0;
09-01-2024;15:45:20;      922;       -0;       -0;
09-01-2024;15:45:30;      920;        0;       -0;
09-01-2024;15:45:40;      921;       -0;        0;
09-01-2024;15:45:50;      920;       -0;        0;
09-01-2024;15:46:00;      920;        0;       -0;
09-01-2024;15:46:10;      919;        0;       -0;
09-01-2024;15:46:20;      918;        0;       -0;
09-01-2024;15:46:30;      919;       -0;        0;
09-01-2024;15:46:40;      919;        0;       -0;
09-01-2024;15:46:50;      919;       -0;       -0;
09-01-2024;15:47:00;      919;        0;       -0;
09-01-2024;15:47:10;      918;       -0;        0;
09-01-2024;15:47:20;      919;       -0;       -0;
09-01-2024;15:47:30;      918;       -0;       -0;
09-01-2024;15:47:40;      918;       -0;       -0;
09-01-2024;15:47:50;      919;        0;       -0;
09-01-2024;15:48:00;      919;        0;       -0;
09-01-2024;15:48:10;      919;       -0;       -0;
09-01-2024;15:48:20;      920;        0;       -0;
09-01-2024;15:48:30;      919;       -0;        0;
09-01-2024;15:48:40;      920;       -0;       -0;
09-01-2024;15:48:50;      919;       -0;       -0;
09-01-2024;15:49:00;      919;       -0;       -0;
09-01-2024;15:49:10;      918;       -0;       -0;
09-01-2024;15:49:20;      919;        0;       -0;
09-01-2024;15:49:30;      919;        0;       -0;
09-01-2024;15:49:40;      919;        0;       -0;
09-01-2024;15:49:50;      921;       -0;       -0;
09-01-2024;15:50:00;      920;        0;       -0;
09-01-2024;15:50:10;      920;       -0;       -0;
09-01-2024;15:50:20;      920;        0;       -0;
09-01-2024;15:50:30;      920;        0;       -0;
09-01-2024;15:50:40;      920;        0;       -0;
09-01-2024;15:50:50;      919;        0;       -0;
09-01-2024;15:51:00;      920;       -0;       -0;
09-01-2024;15:51:10;      921;        0;       -0;
09-01-2024;15:51:20;      920;        0;       -0;
09-01-2024;15:51:30;      919;       -0;       -0;
09-01-2024;15:51:40;      919;        0;       -0;
09-01-2024;15:51:50;      919;        0;       -0;
09-01-2024;15:52:00;      919;       -0;       -0;
09-01-2024;15:52:10;      919;       -0;       -0;
09-01-2024;15:52:20;      918;        0;       -0;
09-01-2024;15:52:30;      918;       -0;       -0;
09-01-2024;15:52:40;      919;        0;       -0;
09-01-2024;15:52:50;      920;        0;       -0;
09-01-2024;15:53:00;      921;       -0;        0;
09-01-2024;15:53:10;      920;        0;       -0;
09-01-2024;15:53:20;      921;       -0;       -0;
09-01-2024;15:53:30;      921;        0;       -0;
09-01-2024;15:53:40;      921;       -0;       -0;
09-01-2024;15:53:50;      921;       -0;       -0;
09-01-2024;15:54:00;      922;       -0;       -0;
09-01-2024;15:54:10;      924;        0;       -0;
09-01-2024;15:54:20;      922;       -0;       -0;
09-01-2024;15:54:30;      922;        0;       -0;
09-01-2024;15:54:40;      923;        0;       -0;
09-01-2024;15:54:50;      921;       -0;       -0;
09-01-2024;15:55:00;      922;        0;       -0;
09-01-2024;15:55:10;      922;        0;       -0;
09-01-2024;15:55:20;      921;        0;       -0;
09-01-2024;15:55:30;      921;        0;       -0;
09-01-2024;15:55:40;      981;        0;       -0;
09-01-2024;15:55:50;     1266;       -0;        0;
09-01-2024;15:56:00;     1804;        0;        0;
09-01-2024;15:56:10;     1697;        0;       -0;
09-01-2024;15:56:20;     1615;       -0;       -0;
09-01-2024;15:56:30;     1645;       -0;        0;
09-01-2024;15:56:40;     1536;        0;       -0;
09-01-2024;15:56:50;     1506;        0;       -0;
09-01-2024;15:57:00;     1480;       -0;       -0;
09-01-2024;15:57:10;     1362;        0;        0;
09-01-2024;15:57:20;     1121;        0;       -0;
09-01-2024;15:57:30;     1033;        0;       -0;
09-01-2024;15:57:40;     1012;        0;       -0;
09-01-2024;15:57:50;     1014;        0;        0;
09-01-2024;15:58:00;     1151;       -0;        0;
09-01-2024;15:58:10;     1159;        0;       -0;
09-01-2024;15:58:20;     1178;        0;       -0;
09-01-2024;15:58:30;     1192;        0;        0;
09-01-2024;15:58:40;     1191;        0;       -0;
09-01-2024;15:58:50;     1193;        0;       -0;
09-01-2024;15:59:00;     1200;        0;       -0;
09-01-2024;15:59:10;     1206;        0;       -0;
09-01-2024;15:59:20;     1086;        0;       -0;
09-01-2024;15:59:30;     1094;        0;        0;
09-01-2024;15:59:40;     1101;        0;       -0;
09-01-2024;15:59:50;     1087;        0;       -0;
09-01-2024;16:00:00;     1106;        0;       -0;
09-01-2024;16:00:10;     1079;        0;       -0;
09-01-2024;16:00:20;     1074;        0;       -0;
09-01-2024;16:00:30;     1087;        0;       -0;
09-01-2024;16:00:40;      918;        0;        0;
09-01-2024;16:00:50;      912;        0;       -0;
09-01-2024;16:01:00;      913;        0;       -0;
09-01-2024;16:01:10;      922;        0;       -0;
09-01-2024;16:01:20;      922;        0;       -0;
09-01-2024;16:01:30;      926;        0;       -0;
09-01-2024;16:01:40;      930;        0;       -0;
09-01-2024;16:01:50;      957;       -0;       -0;
09-01-2024;16:02:00;      970;        0;       -0;
09-01-2024;16:02:10;      964;        0;       -0;
09-01-2024;16:02:20;      964;        0;       -0;
09-01-2024;16:02:30;      960;        0;       -0;
09-01-2024;16:02:40;      955;       -0;       -0;
09-01-2024;16:02:50;      950;        0;       -0;
09-01-2024;16:03:00;      951;        0;       -0;
09-01-2024;16:03:10;      939;        0;       -0;
09-01-2024;16:03:20;      953;        0;       -0;
09-01-2024;16:03:30;      956;        0;        0;
09-01-2024;16:03:40;      957;       -0;       -0;
09-01-2024;16:03:50;      949;        0;       -0;
09-01-2024;16:04:00;      935;       -0;       -0;
09-01-2024;16:04:10;      931;        0;       -0;
09-01-2024;16:04:20;      927;        0;       -0;
09-01-2024;16:04:30;      924;       -0;       -0;
09-01-2024;16:04:40;      925;       -0;       -0;
09-01-2024;16:04:50;      923;       -0;       -0;
09-01-2024;16:05:00;      924;        0;       -0;
09-01-2024;16:05:10;      920;        0;       -0;
09-01-2024;16:05:20;      922;        0;       -0;
09-01-2024;16:05:30;      926;       -0;       -0;
09-01-2024;16:05:40;      937;        0;       -0;
09-01-2024;16:05:50;      942;        0;       -0;
09-01-2024;16:06:00;      944;        0;       -0;
09-01-2024;16:06:10;      952;       -0;        0;
09-01-2024;16:06:20;      950;        0;       -0;
09-01-2024;16:06:30;      947;        0;        0;
09-01-2024;16:06:40;      953;        0;        0;
09-01-2024;16:06:50;      948;        0;        0;
09-01-2024;16:07:00;      947;       -0;       -0;
09-01-2024;16:07:10;      946;        0;       -0;
09-01-2024;16:07:20;      946;        0;       -0;
09-01-2024;16:07:30;      946;       -0;       -0;
09-01-2024;16:07:40;      946;        0;       -0;
09-01-2024;16:07:50;      946;        0;       -0;
09-01-2024;16:08:00;      947;        0;       -0;
09-01-2024;16:08:10;      945;       -0;       -0;
09-01-2024;16:08:20;      946;        0;       -0;
09-01-2024;16:08:30;      947;        0;       -0;
09-01-2024;16:08:40;      947;        0;       -0;
09-01-2024;16:08:50;      948;        0;       -0;
09-01-2024;16:09:00;      948;        0;       -0;
09-01-2024;16:09:10;      967;        0;       -0;
09-01-2024;16:09:20;      966;        0;       -0;
09-01-2024;16:09:30;      968;        0;       -0;
09-01-2024;16:09:40;      943;        0;       -0;
09-01-2024;16:09:50;      935;        0;       -0;
09-01-2024;16:10:00;      930;       -0;       -0;
09-01-2024;16:10:10;      941;        0;       -0;
09-01-2024;16:10:20;      959;        0;       -0;
09-01-2024;16:10:30;      962;       -0;       -0;
09-01-2024;16:10:40;      963;        0;       -0;
09-01-2024;16:10:50;      965;        0;       -0;
09-01-2024;16:11:00;      965;        0;       -0;
09-01-2024;16:11:10;      965;        0;       -0;
09-01-2024;16:11:20;      967;       -0;       -0;
09-01-2024;16:11:30;      971;        0;       -0;
09-01-2024;16:11:40;      975;        0;       -0;
09-01-2024;16:11:50;      976;       -0;       -0;
09-01-2024;16:12:00;      979;       -0;       -0;
09-01-2024;16:12:10;      979;       -0;       -0;
09-01-2024;16:12:20;      980;        0;        0;
09-01-2024;16:12:30;      976;       -0;       -0;
09-01-2024;16:12:40;      978;       -0;       -0;
09-01-2024;16:12:50;      981;        0;       -0;
09-01-2024;16:13:00;      979;        0;       -0;
09-01-2024;16:13:10;      980;       -0;       -0;
09-01-2024;16:13:20;      979;       -0;       -0;
09-01-2024;16:13:30;      979;        0;       -0;
09-01-2024;16:13:40;      978;        0;       -0;
09-01-2024;16:13:50;      979;        0;       -0;
09-01-2024;16:14:00;      979;        0;       -0;
